,H_bar,Q_bar,T_bar,P_bar,H_kam,Q_kam,T_kam,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,day_of_year,hour_of_day
2009-09-03 11:00:00,148.91666666666666,1.3390000000000002,15.712499999999967,14.283333333333333,95.0,0.2864496527777776,17.64288194444443,1.3,148.0,0.0,0.495,0.0,246,11
2009-09-03 12:00:00,149.0,1.3390000000000002,15.6958333333333,14.9,95.0,0.2888541666666665,17.61041666666665,1.3,148.0,0.0,0.914,0.0,246,12
2009-09-03 13:00:00,149.08333333333334,1.3390000000000002,15.679166666666633,15.516666666666667,95.0,0.29125868055555537,17.57795138888887,1.3,148.0,0.0,0.734,0.0,246,13
2009-09-03 14:00:00,149.16666666666666,1.3390000000000002,15.662499999999966,16.133333333333333,95.0,0.2936631944444442,17.545486111111092,1.3,148.0,0.0,0.61,0.0,246,14
2009-09-03 15:00:00,149.25,1.3390000000000002,15.6458333333333,16.75,95.0,0.2960677083333331,17.51302083333331,1.3,148.0,0.0,0.047,0.0,246,15
2009-09-03 16:00:00,149.33333333333334,1.3390000000000002,15.629166666666633,17.366666666666667,95.0,0.298472222222222,17.480555555555533,1.3,148.0,0.0,0.0,0.0,246,16
2009-09-03 17:00:00,149.41666666666666,1.3390000000000002,15.612499999999967,17.983333333333334,95.0,0.3008767361111109,17.448090277777755,1.3,148.0,0.0,0.025,0.0,246,17
2009-09-03 18:00:00,149.5,1.3390000000000002,15.5958333333333,18.6,95.0,0.3032812499999997,17.415624999999974,1.3,148.0,0.0,0.0,0.0,246,18
2009-09-03 19:00:00,149.58333333333334,1.3390000000000002,15.579166666666634,19.21666666666667,95.0,0.30568576388888863,17.383159722222196,1.3,148.0,0.0,0.0,0.0,246,19
2009-09-03 20:00:00,149.66666666666666,1.3390000000000002,15.562499999999966,19.833333333333336,95.0,0.3080902777777775,17.350694444444414,1.3,148.0,0.0,0.0,0.0,246,20
2009-09-03 21:00:00,149.75,1.1742,15.5458333333333,20.450000000000003,95.0,0.3104947916666664,17.318229166666637,1.14,147.0,0.0,0.0,0.0,246,21
2009-09-03 22:00:00,149.83333333333334,1.1742,15.529166666666633,21.066666666666666,95.0,0.31289930555555523,17.28576388888886,1.14,147.0,0.0,0.0,0.0,246,22
2009-09-03 23:00:00,149.91666666666666,1.1742,15.512499999999967,21.683333333333334,95.0,0.31530381944444413,17.253298611111077,1.14,147.0,0.0,0.0,0.0,246,23
2009-09-04 00:00:00,150.0,1.1742,15.4958333333333,22.3,95.0,0.317708333333333,17.2208333333333,1.14,147.0,2.314,0.366,0.235,247,0
2009-09-04 01:00:00,150.45833333333334,1.1742,15.420312499999966,21.516666666666666,95.54166666666667,0.38590104166666617,17.149652777777746,1.14,147.0,5.929,6.457,3.627,247,1
2009-09-04 02:00:00,150.91666666666666,1.5141,15.344791666666634,20.733333333333334,96.08333333333333,0.4540937499999994,17.078472222222192,1.47,149.0,1.718,0.769,0.63,247,2
2009-09-04 03:00:00,151.375,1.3390000000000002,15.2692708333333,19.95,96.625,0.5222864583333326,17.00729166666664,1.3,148.0,0.0,0.0,0.003,247,3
2009-09-04 04:00:00,151.83333333333334,1.3390000000000002,15.193749999999966,19.166666666666668,97.16666666666667,0.5904791666666658,16.93611111111108,1.3,148.0,0.0,0.0,0.0,247,4
2009-09-04 05:00:00,152.29166666666666,1.5141,15.118229166666634,18.383333333333333,97.70833333333333,0.6586718749999989,16.864930555555528,1.47,149.0,0.0,0.0,0.0,247,5
2009-09-04 06:00:00,152.75,1.5141,15.0427083333333,17.6,98.25,0.7268645833333323,16.793749999999974,1.47,149.0,0.117,0.0,0.104,247,6
2009-09-04 07:00:00,153.20833333333334,1.5141,14.967187499999966,16.816666666666666,98.79166666666667,0.7950572916666654,16.72256944444442,1.47,149.0,0.06,0.0,0.072,247,7
2009-09-04 08:00:00,153.66666666666666,1.6892,14.891666666666634,16.033333333333335,99.33333333333333,0.8632499999999985,16.651388888888867,1.64,150.0,0.0,0.0,0.0,247,8
2009-09-04 09:00:00,154.125,1.8869600000000002,14.8161458333333,15.25,99.875,0.9314427083333319,16.58020833333331,1.832,151.0,0.0,0.0,0.0,247,9
2009-09-04 10:00:00,154.58333333333334,2.48024,14.740624999999966,14.466666666666669,100.41666666666667,0.999635416666665,16.509027777777757,2.408,154.0,0.0,0.034,0.0,247,10
2009-09-04 11:00:00,155.04166666666666,2.08472,14.665104166666634,13.683333333333334,100.95833333333333,1.0678281249999981,16.437847222222203,2.024,152.0,0.026,0.063,0.0,247,11
2009-09-04 12:00:00,155.5,2.08472,14.5895833333333,12.9,101.5,1.1360208333333315,16.36666666666665,2.024,152.0,0.0,0.201,0.0,247,12
2009-09-04 13:00:00,155.95833333333334,2.08472,14.514062499999966,12.116666666666667,102.04166666666667,1.2042135416666646,16.295486111111096,2.024,152.0,0.0,0.329,0.0,247,13
2009-09-04 14:00:00,155.53,1.8869600000000002,14.438541666666634,11.333333333333334,102.58333333333333,1.2724062499999977,16.224305555555542,1.832,151.0,0.0,0.466,0.0,247,14
2009-09-04 15:00:00,154.5,1.6892,14.3630208333333,10.55,103.125,1.340598958333331,16.15312499999999,1.64,150.0,0.0,0.079,0.0,247,15
2009-09-04 16:00:00,154.5,1.6892,14.287499999999966,9.766666666666667,103.66666666666667,1.4087916666666642,16.08194444444443,1.64,150.0,0.0,0.0,0.0,247,16
2009-09-04 17:00:00,154.5,1.6892,14.211979166666634,8.983333333333334,104.20833333333333,1.4769843749999974,16.010763888888878,1.64,150.0,0.0,0.0,0.0,247,17
2009-09-04 18:00:00,154.5,1.6892,14.1364583333333,8.200000000000001,104.75,1.5451770833333307,15.939583333333324,1.64,150.0,0.0,0.0,0.079,247,18
2009-09-04 19:00:00,154.5,1.6892,14.060937499999966,7.416666666666668,105.29166666666667,1.6133697916666638,15.86840277777777,1.64,150.0,0.32,0.243,0.063,247,19
2009-09-04 20:00:00,153.47,1.5141,13.985416666666634,6.633333333333335,105.83333333333333,1.681562499999997,15.797222222222215,1.47,149.0,2.541,3.78,2.257,247,20
2009-09-04 21:00:00,154.5,1.6892,13.9098958333333,5.850000000000001,106.375,1.7497552083333303,15.726041666666662,1.64,150.0,6.265,3.603,5.298,247,21
2009-09-04 22:00:00,157.59,2.28248,13.834374999999966,5.066666666666666,106.91666666666667,1.8179479166666634,15.654861111111108,2.216,153.0,4.8,3.229,3.23,247,22
2009-09-04 23:00:00,158.62,2.48024,13.758854166666634,4.283333333333335,107.45833333333333,1.8861406249999966,15.583680555555553,2.408,154.0,2.13,2.432,4.569,247,23
2009-09-05 00:00:00,159.65,2.6780000000000004,13.6833333333333,3.5,108.0,1.95433333333333,15.5125,2.6,155.0,0.069,0.054,0.445,248,0
2009-09-05 01:00:00,160.66666666666666,3.1724,13.627604166666632,3.3541666666666665,107.70833333333333,1.9122204861111078,15.47065972222222,3.08,157.0,0.0,0.0,0.0,248,1
2009-09-05 02:00:00,160.33333333333334,3.6668000000000003,13.571874999999967,3.2083333333333335,107.41666666666667,1.8701076388888858,15.428819444444441,3.56,159.0,0.0,0.0,0.0,248,2
2009-09-05 03:00:00,160.0,4.901409999999999,13.516145833333299,3.0625,107.125,1.8279947916666637,15.386979166666663,5.053,164.0,0.0,0.0,0.0,248,3
2009-09-05 04:00:00,164.9,6.725009999999999,13.460416666666633,2.9166666666666665,106.83333333333333,1.7858819444444416,15.345138888888883,6.933,170.0,0.0,0.0,0.0,248,4
2009-09-05 05:00:00,164.9,6.725009999999999,13.404687499999966,2.770833333333333,106.54166666666667,1.7437690972222195,15.303298611111103,6.933,170.0,0.0,0.0,0.0,248,5
2009-09-05 06:00:00,162.96,6.11779,13.3489583333333,2.625,106.25,1.7016562499999974,15.261458333333325,6.307,168.0,0.0,0.0,0.0,248,6
2009-09-05 07:00:00,160.04999999999998,5.20599,13.293229166666633,2.4791666666666665,105.95833333333333,1.6595434027777753,15.219618055555546,5.367,165.0,0.594,0.208,0.032,248,7
2009-09-05 08:00:00,158.33333333333334,4.5978,13.237499999999967,2.333333333333333,105.66666666666667,1.6174305555555533,15.177777777777766,4.74,163.0,0.656,1.425,1.047,248,8
2009-09-05 09:00:00,158.0,4.2941899999999995,13.1817708333333,2.1875,105.375,1.5753177083333312,15.135937499999986,4.427,162.0,1.214,1.312,1.489,248,9
2009-09-05 10:00:00,157.66666666666666,3.9896100000000003,13.126041666666634,2.0416666666666665,105.08333333333333,1.533204861111109,15.094097222222208,4.113,161.0,0.509,0.961,2.523,248,10
2009-09-05 11:00:00,157.33333333333334,3.686,13.070312499999966,1.8958333333333333,104.79166666666667,1.491092013888887,15.05225694444443,3.8,160.0,0.299,0.473,0.189,248,11
2009-09-05 12:00:00,157.0,3.4532,13.014583333333299,1.75,104.5,1.448979166666665,15.01041666666665,3.56,159.0,0.0,0.257,0.0,248,12
2009-09-05 13:00:00,156.66666666666666,3.4532,12.958854166666633,1.6041666666666665,104.20833333333333,1.4068663194444428,14.96857638888887,3.56,159.0,0.0,0.598,0.0,248,13
2009-09-05 14:00:00,156.33333333333334,3.4532,12.903124999999966,1.458333333333333,103.91666666666667,1.3647534722222208,14.926736111111092,3.56,159.0,0.0,0.456,0.0,248,14
2009-09-05 15:00:00,156.0,3.4532,12.8473958333333,1.3125,103.625,1.3226406249999987,14.884895833333314,3.56,159.0,0.0,0.418,0.0,248,15
2009-09-05 16:00:00,155.66666666666666,3.4532,12.791666666666632,1.1666666666666665,103.33333333333333,1.2805277777777766,14.843055555555534,3.56,159.0,0.0,0.227,0.0,248,16
2009-09-05 17:00:00,155.33333333333334,3.4532,12.735937499999967,1.020833333333333,103.04166666666667,1.2384149305555545,14.801215277777754,3.56,159.0,0.0,0.025,0.0,248,17
2009-09-05 18:00:00,155.2,3.686,12.680208333333299,0.875,102.75,1.1963020833333324,14.759374999999975,3.8,160.0,0.0,0.0,0.0,248,18
2009-09-05 19:00:00,154.66666666666666,3.4532,12.624479166666633,0.7291666666666665,102.45833333333333,1.1541892361111104,14.717534722222197,3.56,159.0,0.0,0.0,0.0,248,19
2009-09-05 20:00:00,154.33333333333334,3.2203999999999997,12.568749999999966,0.583333333333333,102.16666666666667,1.1120763888888883,14.675694444444417,3.32,158.0,0.0,0.0,0.0,248,20
2009-09-05 21:00:00,154.0,3.2203999999999997,12.5130208333333,0.4375,101.875,1.0699635416666662,14.633854166666637,3.32,158.0,0.0,0.0,0.0,248,21
2009-09-05 22:00:00,153.66666666666666,2.9876,12.457291666666633,0.2916666666666665,101.58333333333333,1.027850694444444,14.592013888888859,3.08,157.0,0.0,0.0,0.0,248,22
2009-09-05 23:00:00,153.33333333333334,2.9876,12.401562499999965,0.14583333333333304,101.29166666666667,0.985737847222222,14.55017361111108,3.08,157.0,0.0,0.0,0.0,248,23
2009-09-06 00:00:00,153.0,2.7548,12.3458333333333,0.0,101.0,0.943625,14.5083333333333,2.84,156.0,0.0,0.0,0.0,249,0
2009-09-06 01:00:00,152.875,2.7548,12.3645833333333,0.0,100.91666666666667,0.9291041666666667,14.526215277777746,2.84,156.0,0.0,0.0,0.0,249,1
2009-09-06 02:00:00,152.75,2.522,12.383333333333299,0.0,100.83333333333333,0.9145833333333334,14.544097222222192,2.6,155.0,0.0,0.0,0.0,249,2
2009-09-06 03:00:00,152.625,2.522,12.4020833333333,0.0,100.75,0.9000625,14.561979166666639,2.6,155.0,0.0,0.013,0.0,249,3
2009-09-06 04:00:00,152.5,2.522,12.420833333333299,0.0,100.66666666666667,0.8855416666666667,14.579861111111084,2.6,155.0,0.0,0.0,0.0,249,4
2009-09-06 05:00:00,152.375,2.522,12.4395833333333,0.0,100.58333333333333,0.8710208333333334,14.59774305555553,2.6,155.0,0.0,0.0,0.0,249,5
2009-09-06 06:00:00,152.25,2.33576,12.4583333333333,0.0,100.5,0.8565,14.615624999999977,2.408,154.0,0.0,0.0,0.0,249,6
2009-09-06 07:00:00,152.125,2.33576,12.477083333333299,0.0,100.41666666666667,0.8419791666666667,14.633506944444422,2.408,154.0,0.0,0.0,0.0,249,7
2009-09-06 08:00:00,152.0,2.33576,12.4958333333333,0.0,100.33333333333333,0.8274583333333334,14.651388888888867,2.408,154.0,0.0,0.0,0.0,249,8
2009-09-06 09:00:00,151.875,2.1495200000000003,12.5145833333333,0.0,100.25,0.8129375000000001,14.669270833333313,2.216,153.0,0.0,0.107,0.0,249,9
2009-09-06 10:00:00,151.75,2.1495200000000003,12.5333333333333,0.0,100.16666666666667,0.7984166666666667,14.687152777777758,2.216,153.0,0.0,0.578,0.0,249,10
2009-09-06 11:00:00,151.625,2.1495200000000003,12.5520833333333,0.0,100.08333333333333,0.7838958333333333,14.705034722222205,2.216,153.0,0.0,0.49,0.0,249,11
2009-09-06 12:00:00,151.5,2.1495200000000003,12.5708333333333,0.0,100.0,0.769375,14.72291666666665,2.216,153.0,0.0,0.584,0.0,249,12
2009-09-06 13:00:00,151.375,2.1495200000000003,12.5895833333333,0.0,99.91666666666667,0.7548541666666667,14.740798611111096,2.216,153.0,0.0,0.303,0.0,249,13
2009-09-06 14:00:00,151.25,2.1495200000000003,12.6083333333333,0.0,99.83333333333333,0.7403333333333333,14.758680555555543,2.216,153.0,0.0,0.242,0.0,249,14
2009-09-06 15:00:00,151.125,2.1495200000000003,12.6270833333333,0.0,99.75,0.7258125,14.776562499999988,2.216,153.0,0.0,0.123,0.0,249,15
2009-09-06 16:00:00,151.0,1.96328,12.6458333333333,0.0,99.66666666666667,0.7112916666666667,14.794444444444434,2.024,152.0,0.0,0.0,0.0,249,16
2009-09-06 17:00:00,150.875,1.96328,12.6645833333333,0.0,99.58333333333333,0.6967708333333333,14.812326388888879,2.024,152.0,0.0,0.0,0.0,249,17
2009-09-06 18:00:00,150.75,1.96328,12.6833333333333,0.0,99.5,0.68225,14.830208333333324,2.024,152.0,0.0,0.0,0.0,249,18
2009-09-06 19:00:00,150.625,1.96328,12.7020833333333,0.0,99.41666666666667,0.6677291666666667,14.848090277777771,2.024,152.0,0.0,0.0,0.0,249,19
2009-09-06 20:00:00,150.5,1.96328,12.7208333333333,0.0,99.33333333333333,0.6532083333333334,14.865972222222217,2.024,152.0,0.0,0.0,0.0,249,20
2009-09-06 21:00:00,150.375,1.96328,12.7395833333333,0.0,99.25,0.6386875000000001,14.883854166666662,2.024,152.0,0.0,0.0,0.0,249,21
2009-09-06 22:00:00,150.25,1.96328,12.7583333333333,0.0,99.16666666666667,0.6241666666666666,14.90173611111111,2.024,152.0,0.06,0.0,0.0,249,22
2009-09-06 23:00:00,150.125,1.77704,12.7770833333333,0.0,99.08333333333333,0.6096458333333333,14.919618055555555,1.832,151.0,0.0,0.0,0.0,249,23
2009-09-07 00:00:00,150.0,1.77704,12.7958333333333,0.0,99.0,0.595125,14.9375,1.832,151.0,0.0,0.0,0.0,250,0
2009-09-07 01:00:00,149.95833333333334,1.77704,12.796527777777746,0.0,98.91666666666667,0.5900277777777778,14.943055555555555,1.832,151.0,0.0,0.014,0.0,250,1
2009-09-07 02:00:00,149.91666666666666,1.77704,12.797222222222192,0.0,98.83333333333333,0.5849305555555555,14.94861111111111,1.832,151.0,0.0,0.0,0.0,250,2
2009-09-07 03:00:00,149.875,1.77704,12.797916666666637,0.0,98.75,0.5798333333333333,14.954166666666662,1.832,151.0,0.0,0.0,0.0,250,3
2009-09-07 04:00:00,149.83333333333334,1.77704,12.798611111111084,0.0,98.66666666666667,0.574736111111111,14.959722222222217,1.832,151.0,0.0,0.0,0.0,250,4
2009-09-07 05:00:00,149.79166666666666,1.77704,12.799305555555529,0.0,98.58333333333333,0.5696388888888888,14.965277777777771,1.832,151.0,0.0,0.0,0.0,250,5
2009-09-07 06:00:00,149.75,1.77704,12.799999999999976,0.0,98.5,0.5645416666666665,14.970833333333324,1.832,151.0,0.0,0.0,0.0,250,6
2009-09-07 07:00:00,149.70833333333334,1.6250659722222174,12.80069444444442,0.0,98.41666666666667,0.5594444444444443,14.976388888888879,1.64,150.0,0.0,0.0,0.0,250,7
2009-09-07 08:00:00,149.66666666666666,1.61594444444444,12.801388888888868,0.0,98.33333333333333,0.554347222222222,14.981944444444434,1.64,150.0,0.0,0.0,0.0,250,8
2009-09-07 09:00:00,149.625,1.6068229166666625,12.802083333333313,0.0,98.25,0.5492499999999998,14.987499999999988,1.64,150.0,0.0,0.157,0.0,250,9
2009-09-07 10:00:00,149.58333333333334,1.597701388888885,12.80277777777776,0.0,98.16666666666667,0.5441527777777775,14.993055555555543,1.64,150.0,0.0,0.06,0.0,250,10
2009-09-07 11:00:00,149.54166666666666,1.5907999999999998,12.803472222222204,0.0,98.08333333333333,0.5390555555555553,14.998611111111096,1.64,150.0,0.0,0.244,0.0,250,11
2009-09-07 12:00:00,149.5,1.5907999999999998,12.80416666666665,0.0,98.0,0.533958333333333,15.00416666666665,1.64,150.0,0.0,0.226,0.0,250,12
2009-09-07 13:00:00,149.45833333333334,1.5907999999999998,12.804861111111096,0.0,97.91666666666667,0.5288611111111108,15.009722222222205,1.64,150.0,0.0,0.501,0.0,250,13
2009-09-07 14:00:00,149.41666666666666,1.5907999999999998,12.805555555555541,0.0,97.83333333333333,0.5237638888888885,15.015277777777758,1.64,150.0,0.0,0.516,0.0,250,14
2009-09-07 15:00:00,149.375,1.5907999999999998,12.806249999999988,0.0,97.75,0.5186666666666663,15.020833333333313,1.64,150.0,0.0,0.098,0.0,250,15
2009-09-07 16:00:00,149.33333333333334,1.5907999999999998,12.806944444444433,0.0,97.66666666666667,0.513569444444444,15.026388888888867,1.64,150.0,0.0,0.065,0.0,250,16
2009-09-07 17:00:00,149.29166666666666,1.5907999999999998,12.80763888888888,0.0,97.58333333333333,0.5084722222222218,15.031944444444422,1.64,150.0,0.0,0.0,0.0,250,17
2009-09-07 18:00:00,149.25,1.5907999999999998,12.808333333333325,0.0,97.5,0.5033749999999995,15.037499999999977,1.64,150.0,0.0,0.0,0.0,250,18
2009-09-07 19:00:00,149.20833333333334,1.5907999999999998,12.809027777777771,0.0,97.41666666666667,0.49827777777777726,15.04305555555553,1.64,150.0,0.0,0.0,0.0,250,19
2009-09-07 20:00:00,149.16666666666666,1.5907999999999998,12.809722222222216,0.0,97.33333333333333,0.493180555555555,15.048611111111084,1.64,150.0,0.0,0.0,0.0,250,20
2009-09-07 21:00:00,149.125,1.5907999999999998,12.810416666666663,0.0,97.25,0.48808333333333276,15.054166666666639,1.64,150.0,0.0,0.0,0.0,250,21
2009-09-07 22:00:00,149.08333333333334,1.5907999999999998,12.811111111111108,0.0,97.16666666666667,0.4829861111111105,15.059722222222192,1.64,150.0,0.0,0.0,0.0,250,22
2009-09-07 23:00:00,149.04166666666666,1.4791215277777774,12.811805555555555,0.0,97.08333333333333,0.47788888888888825,15.065277777777746,1.47,149.0,0.0,0.0,0.0,250,23
2009-09-08 00:00:00,149.0,1.47,12.8125,0.0,97.0,0.472791666666666,15.0708333333333,1.47,149.0,0.0,0.0,0.0,251,0
2009-09-08 01:00:00,149.0,1.4679340277777775,12.838194444444442,0.0,97.0,0.47052083333333267,15.105555555555522,1.47,149.0,0.0,0.0,0.0,251,1
2009-09-08 02:00:00,149.0,1.465868055555555,12.863888888888884,0.0,97.0,0.46824999999999933,15.140277777777742,1.47,149.0,0.0,0.0,0.0,251,2
2009-09-08 03:00:00,149.0,1.4638020833333325,12.889583333333325,0.0,97.0,0.465979166666666,15.174999999999963,1.47,149.0,0.0,0.0,0.0,251,3
2009-09-08 04:00:00,149.0,1.46173611111111,12.915277777777767,0.0,97.0,0.46370833333333267,15.209722222222183,1.47,149.0,0.0,0.0,0.0,251,4
2009-09-08 05:00:00,149.0,1.4596701388888875,12.940972222222209,0.0,97.0,0.46143749999999933,15.244444444444404,1.47,149.0,0.0,0.0,0.0,251,5
2009-09-08 06:00:00,149.0,1.457604166666665,12.96666666666665,0.0,97.0,0.459166666666666,15.279166666666626,1.47,149.0,0.0,0.0,0.0,251,6
2009-09-08 07:00:00,149.0,1.4555381944444425,12.99236111111109,0.0,97.0,0.45689583333333267,15.313888888888846,1.47,149.0,0.0,0.0,0.0,251,7
2009-09-08 08:00:00,149.0,1.45347222222222,13.018055555555533,0.0,97.0,0.45462499999999934,15.348611111111067,1.47,149.0,0.0,0.0,0.0,251,8
2009-09-08 09:00:00,149.0,1.4514062499999976,13.043749999999974,0.0,97.0,0.452354166666666,15.383333333333288,1.47,149.0,0.0,0.423,0.0,251,9
2009-09-08 10:00:00,149.0,1.449340277777775,13.069444444444416,0.0,97.0,0.45008333333333267,15.418055555555508,1.47,149.0,0.0,0.459,0.0,251,10
2009-09-08 11:00:00,149.0,1.4472743055555526,13.095138888888858,0.0,97.0,0.44781249999999934,15.45277777777773,1.47,149.0,0.0,0.382,0.0,251,11
2009-09-08 12:00:00,149.0,1.4452083333333299,13.1208333333333,0.0,97.0,0.445541666666666,15.487499999999951,1.47,149.0,0.0,0.627,0.0,251,12
2009-10-13 01:00:00,157.59,2.28248,7.267881944444438,8.950000000000001,122.95833333333333,5.701114583333333,8.625,2.216,153.0,0.292,1.545,1.496,286,1
2009-10-13 02:00:00,159.65,2.6780000000000004,7.169097222222216,9.100000000000001,122.91666666666667,5.670979166666667,8.525,2.6,155.0,0.673,2.123,2.667,286,2
2009-10-13 03:00:00,159.65,2.6780000000000004,7.070312499999994,9.25,122.875,5.64084375,8.424999999999999,2.6,155.0,0.62,1.883,2.071,286,3
2009-10-13 04:00:00,160.68,2.9252,6.971527777777772,9.4,122.83333333333333,5.610708333333333,8.325,2.84,156.0,0.565,2.083,1.771,286,4
2009-10-13 05:00:00,162.74,3.4196,6.872743055555549,9.55,122.79166666666667,5.580572916666667,8.225,3.32,158.0,0.632,1.623,2.558,286,5
2009-10-13 06:00:00,164.8,3.9139999999999997,6.7739583333333275,9.700000000000001,122.75,5.5504375,8.125,3.8,160.0,0.483,1.527,1.673,286,6
2009-10-13 07:00:00,165.83,4.236390000000001,6.675173611111106,9.850000000000001,122.70833333333333,5.520302083333333,8.025,4.113,161.0,0.295,1.536,1.856,286,7
2009-10-13 08:00:00,167.0,4.8822,6.576388888888883,10.0,122.66666666666667,5.490166666666667,7.925,4.74,163.0,0.366,1.442,1.671,286,8
2009-10-13 09:00:00,167.0,6.04197395833333,6.477604166666661,10.15,122.625,5.46003125,7.825,5.993,167.0,0.376,0.876,0.739,286,9
2009-10-13 10:00:00,167.0,6.4214,6.3788194444444395,10.3,122.58333333333333,5.429895833333333,7.725,6.62,169.0,0.055,0.227,0.055,286,10
2009-10-13 11:00:00,167.0,6.4214,6.280034722222217,10.450000000000001,122.54166666666667,5.399760416666667,7.625,6.62,169.0,1.034,1.639,0.457,286,11
2009-10-13 12:00:00,167.0,6.725009999999999,6.181249999999995,10.600000000000001,122.5,5.369625,7.525,6.933,170.0,0.782,1.462,1.305,286,12
2009-10-13 13:00:00,167.0,6.725009999999999,6.082465277777773,10.75,122.45833333333333,5.339489583333333,7.425,6.933,170.0,0.937,1.623,2.352,286,13
2009-10-13 14:00:00,167.0,7.02959,5.9836805555555515,10.9,122.41666666666667,5.309354166666667,7.325,7.247,171.0,0.649,1.553,2.535,286,14
2009-10-13 15:00:00,167.0,6.725009999999999,5.884895833333329,11.05,122.375,5.27921875,7.225,6.933,170.0,0.734,1.276,1.568,286,15
2009-10-13 16:00:00,167.0,6.725009999999999,5.786111111111107,11.200000000000001,122.33333333333333,5.249083333333333,7.125,6.933,170.0,0.493,1.332,1.695,286,16
